Sentiment,Tweet
0,b'#Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
1,b'#Ukraine now...has been abandoned by the West...This will go down in history as the biggest mistake ever made by the Americans as they are afraid to close the skies over #Ukraine...'
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
1,"b'#Russia\xf0\x9f\x87\xb7\xf0\x9f\x87\xba #Ukraine\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #World \xf0\x9f\x97\xba\xef\xb8\x8f#Peace #StopWarInUkraine ""FOR ISP (INTERNET SERVICE PROVIDER) RESTRICTIONS ALSO USE RELIABLE VPN (VIRTUAL PRIVATE NETWORK) TOGETHER WITH THE FIREFOX BROWSER, IT IS ALSO IMPORTANT TO UPDATE ALL YOUR COMPUTER AND ITS SW AND APPS PROGRAMS EVERY DAY..""\xf0\x9f\x98\x8e'"
0,"b'@nytimesworld It\xe2\x80\x99s collateral, it happens.  Ukraine wanted war now it\xe2\x80\x99s reaping the rewards. #ukraine'"
0,"b'Can you feel the energy? The direction of wind is changing! The world is going through a massive shift. Europeans today are feeling the pain of Libyans, Iraqis, Palestinians, Kashmiris and Syrians. #Ukraine is teaching NATO and EU that war is not a nice thing! #Allah'"
1,"b'War is nasty business.\nWhen hit, be prepared to get hit back.\nDo not bite off more than you can chew. \n#Ukraine \n#Russia \n#War'"
0,"b""#Russia's invasion of #Ukraine overshadowed the atrocities &amp; #ManMadeFamine while Tigrayans fell victims for #500Days. The #IC must speak out against #TigrayGenocide &amp; stand with z victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto @IntlCrimCourt @hrw @UN"""
1,"b'Russia has carte blanche to lob sophisticated and deadly missiles into #Ukraine. Ukraine can\xe2\x80\x99t reciprocate even if they had the capability. Surely, Ukraine needs to be given NOW the very best defensive systems and arms to be used within their borders.'"
0,b'@InnaSovsun 2020 and we witness GULAG.....what has happened to humanity? #PutinIsaWarCriminal #RussiaInvasion #Ukraine #innocentcivilians #warcrimes'
0,"b'As of March 19 #Russia lost 14,400 personnel.\ntanks 466, armored combat vehicles 1,470, artillery systems 213, MLRS 72, air defense means 44, aircraft  95, helicopters 115, vehicles 914, ships 3, fuel trucks 60, UAVs 17, special equipment 11 -- #Ukraine General Staff'"
0,b'@MidgetheMutt The  #Ukraine \xf0\x9f\x87\xba\xf0\x9f\x87\xa6shots are pawsome! @kconlon1 #pawgaritaville \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x92\x9b\xf0\x9f\x92\x99\xf0\x9f\x87\xba\xf0\x9f\x87\xa6'
0,"b'\xe2\x9d\x97 WARNING\nMayor of #Mariupol Vadym Boychenko said that the Russian occupiers were forcing people to leave #Ukraine for Russia.\nOver the past week, several thousand Mariupol residents were transported there.\n\xf0\x9f\x91\x87'"
0,"b""The Defence Ministry of the Russian Federation has reportedly recorded more than 2.7 million appeals by Ukrainian citizens seeking evacuation to Russia, said Lieutenant General Mikhail Mizincev, head of the Russian Federation's National Defence Control Centre.\n#ukraine #Russia"""
1,"b'As a society that went through an illegal war we cannot ignore the horrors that are taking place in #Ukraine, even if Ukrainian officials bow to the bloodthirsty dictators Aliyev and Erdogan (while claiming democracy) and despite the fact that \xf0\x9f\x87\xb7\xf0\x9f\x87\xba is \xf0\x9f\x87\xa6\xf0\x9f\x87\xb2\xe2\x80\x99s sole security guarantor.'"
1,b'@davidcoverdale Hi David. Would you be willing to get some musician friends together and write/record a charity song for the people of #Ukraine ? #UkraineUnderAttack #RockAid #ukrainianchild #UkrainianRefugees'
1,"b'In the overall evolution of the #UkraineConflict a bifurcation is quickly approaching. The ""bifurcation"" where a ""peace deal"" is reached or the violence is up-regulated into the realm of low yield nuclear weapons in theater (#Ukraine). This last possibility MUST NOT BE REACHED.'"
1,"b'@MailOnline Whilst Putin sits behind his desk\xe2\x80\xa6pathetic..,end this nonsense #Ukraine'"
0,b'I bet you almost everyone has a #Ukraine flag emoji in their recently used emojis. P.S. Follow me because I have no followers or friends hahaha. \xf0\x9f\x92\xaf\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #StopPutinNOW #CloseTheSky #ClosetheSkyoverUkraine #RussiaInvadedUkraine #follow #Moscow #UkraineUnderAttack #Ukrainian'
1,"b""@Bonn1eGreer I cannot find the words to describe my contempt for Johnson's recent comparison of #Ukraine with #Brexit"""
1,"b'@AveryB64 @Idontha73007498 @ASLuhn If only #Ukraine #America #UK #EU #NATO have listened to Pres. #Putin #Russia , this would never have started.\n@antonioguterres\n#UN'"
1,b'@olgatokariuk @operativnozsu Indeed #Lukashenka is the traitor and the modern Judas. Love this border guard! Same time i start to worry why #putler is refreshing his generals and more #bellarussian ambassadors are leaving #Ukraine..........  #Stopthiswar #FreeUkraine \xf0\x9f\x99\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xa6'
1,b'@EmineDzheppar Perhaps the most darkest video yet. This needs more views and condemnation across the world. Peace and justice @GaryLineker @BorisJohnson @BBCNews @Keir_Starmer #ukraine'
0,b'7 This political orientation has been reinforced by the #Ukraine crises that ushered the big powers\xe2\x80\x99 war whereby small states having cordial relations with both US/EU and China and Russia could well come under pressure to choose a camp.'
0,b'I do NOT stand with #Ukraine. This is all false flag malarkey. Zelensky is an NWO puppet and is among one of the most corrupt \xe2\x80\x9cleaders\xe2\x80\x9d ever.'
0,b'\xf0\x9f\x9b\x91\xf0\x9f\x9b\x91\xf0\x9f\x9b\x91Dnipro regional military administration had updated that the #Putin regime terrorists had shelled the town of Velyka Kostromka near Kryvyi Rih with MLRS. Damage and casualties being reported. \n#Ukraine #Russia'
0,"b'Of course #Putin wants #Ukraine, #Moldova, #Baltic states, #Poland probably #EastGermany. #Belarus is already occupied.'"
1,b'@thehill #ukraine war is being used by corporate Democrats Hoping you forget about their one year of nothing to show for.'
1,"b""So Putin wore a $13,000 jacket at his pro-war rally as his hungry military blew up warehouses storing food for #Ukraine, &amp; Russians face poverty.\n\nIt doesn't get more disgusting than this!"""
0,"b'The #German media coverage of the #Chechen fighters (aka. #Kadyrovites/#Kadyrovtsy) deployed to #Ukraine is horrendous: Echoing orientalist, Islamophobic narratives rooted in Russo-Christo-centric mythology and imperialism is not critical #journalism'"
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
1,"b'Finally going sleep jasmy community\n\nAfter both lower wisdom teeth being removed and 70+ hours awake I need to rest for a while \n\nPeace and love to you all, you are my family\n\nI hope we will reconvene with positivity soon. \n\n#Cryptos \n#coinbasepro \n #JASMY\n#Peace\n#ukraine'"
1,"b""The #EU have let down #Ukraine. They tried to block bought and paid for #vaccines during the #Pandemic going to other Countries. They're not your #friend. #BoycottTheEU"""
0,"b'A senior Chinese government official said on Saturday that sanctions imposed by Western nations on Russia over Ukraine are increasingly ""outrageous"". It\'s becoming clear that China is far from aligned with the West\'s economic warfare on Russian citizens.\n#ukraine #Russia #USA'"
1,"b'Africa, wake up! Black &amp; Brown skin folks, wake up! \xf0\x9f\x87\xba\xf0\x9f\x87\xa6  \xf0\x9f\x87\xb7\xf0\x9f\x87\xba , wake up!\n\nLGBTQI+ folks wake up!\n\nMovement for Freedom wake up!\n\nPeople against Oppression wake up!\n\nHold our leaders accountable!\n\nStop corruption! Stop the murder!\n\n#African #America #Africa #StopWar #Ukraine #Russia'"
0,b'@Mattel please produce an Action Man Zelensky doll with proceeds going to the Ukraine crisis. I think it will be the biggest selling toy /collectible of the year \xf0\x9f\x91\x8d #ukraine #zelensky #NobelPeacePrize'
0,"b'As the world\'s attention has turned to #Ukraine, #500DaysOfTigrayGenocide have been unleashed by Ethiopian and Eritrean forces unimpeded. \xe2\x80\x9cInjustice anywhere is a threat to justice everywhere."" When will the world\'s compassion extend to innocent civilians in Tigray? #ICC @UNOCHA'"
1,b'I hope that we have peace again soon. A diplomatic solution is the only good way out of this. #ukrainepeacetalks  #ukraine'
0,"b'@donaldtuskEPP Would venture to suggest that #EU not fully sanctioning #Russia is far more offensive to the #Ukraine\n\nThe #UK under the leadership of #Boris was the first to help but then, one country free of federalism is always going to be faster than 27 that aren\xe2\x80\x99t.'"
1,"b'@_Injun_ I\xe2\x80\x99m not downplaying anything to do with the USSR, and I am not comparing the regional #Ukraine conflict with the communists in any way.  In fact this is my attempt to show that the current media shitshow is. Dude was the first man in space, regardless of the flag on his sleeve.'"
0,b'@DailyMailUK #amandaholden\xe2\x80\x99s day out!A photo opp at a refugee centre near border of #Ukraine so she can \xe2\x80\x9cwatch the refugees trickle in over the border\xe2\x80\x9dWearing designer &amp; carefully manicured hair + makeup! After a bit of  \xe2\x80\x9coh gosh\xe2\x80\x9d lines for Heart Radio she can hop along home to London.Freak.'
0,"b'\xf0\x9f\x98\xa1 Russian occupiers fired on a hospital in #Chernihiv. All the windows are broken and the operated patients are in the corridors at a temperature of + 10-11 degrees Celsius, - said City Mayor Vladyslav Atroshenko.\n\n#StandWithUkraine #Ukraine #WarCrimes'"
0,"b""@DAaronovitch Well,from their perspective wouldn't you?  \nVast subsidies to bring their economy up to the European average...\nWhich is why they won't be admitted.\nA very long (10 years) transitional period.\nIf they're lucky\n#Ukraine"""
0,"b""#Russians are attacking by air...why isn't the air above #Ukraine not being closed?  No more excuses"""
1,"b'@ianbremmer If our policy is to never attack a nuclear power, then we may as well cut the Defense budget in half and invest a little bit of that in white flags. #Ukraine #PutinHitler'"
1,b'#Ukraine Russia Go Home Stop this attack now - please'
0,b'Welcoming Ukranian refugees globally must be proof Covid19 is over and no need to be vaccinated since only about 34% of the population are fully vaccinated. This has zero to do with the war but the decisions of Zelensky to protect his people. #Covid19 #Ukraine'
0,b'The West gave #Putin a long leash. He used it to hang himself in #Ukraine. #Russia  -#RussiaUkraineWar #\xd8\xa3\xd9\x88\xd9\x83\xd8\xb1\xd8\xa7\xd9\x86\xd9\x8a\xd8\xa9  #\xd8\xb1\xd9\x88\xd8\xb3\xd9\x8a\xd8\xa7 #\xd8\xa8\xd9\x88\xd8\xaa\xd9\x8a\xd9\x86'
0,"b""Mosco?????? Mosco?\nNo.\nIt's Moscow. Say it right.\nMosco rhymes with Bosco. That's too cute.\nThere's nothing cute about Moscow.\nNothing. #Ukraine"""
0,"b'Epiphany (ironically): Russian common slogans often depicted on local vehicles, \xe2\x80\x9cWe can do this again\xe2\x80\x9d appeared to refer to the fact that they can kick Germany\xe2\x80\x99s ass again. Now, it\xe2\x80\x99s clear, they meant they can simply copycat Germany\xe2\x80\x99s past actions. #Ukraine #WARINUKRAINE #\xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd1\x97\xd0\xbd\xd0\xb0'"
0,b'\xe2\x9a\xa0\xef\xb8\x8f\xf0\x9f\x87\xa7\xf0\x9f\x87\xaa #Belgium postpones its nuclear exit for 10 years because of the war in #Ukraine.\n\n#UkraineWar \n#UkraineRussia'
0,b'\xf0\x9f\x9a\xa8#BREAKING | Fighters affiliated with Azov detonated a key rail bridge to disrupt Russian supply lines near the border. #Russia #Ukraine  #Ukrainian #Russian #UkraineCrisis'
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim  for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,b'@abraha_senay - #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,b'#Russia warned #Ukraine not to petition to join Nato warning of an invasion. #russianinvasion What did you expect'
1,b'@KyivIndependent Maybe China needs some sanctions so that they can help pay the bill.\nA 15% additional import duty on Chinese goods to #EU  might be a good start. This can finance the support for #Ukraine'
1,"b'A few sounds of explosions today. I could not define well whether something exploded or our air defense worked and destroyed some target. Early in the morning, it was a work of our air forces undoubtedly. #RussianUkrainianWar  #StandWithUkraine  #StopPutinNOW  #ukraine #odesa'"
0,b'While the world continues to focus on #Ukraine millions are silently suffering in #Tigray. The IC must recognise #TigrayGenocide and hold @AbiyAhmedAli to account and bring an end to their suffering. @UKUN_NewYork @UNGeneva @vickyford'
1,"b'Die Blechtrommel, The Tin Drum, Peltirumpu. Hard to imagine any more topical movie for what\xe2\x80\x99s going on in #Ukraine. The world of the adults is pretty disappointing and an absurd mess.'"
1,b'#Ukraine all we are showing our children is that if you see atrocities happening keep walking away and don\xe2\x80\x99t stand up to a bully! Shame on the US and Europe to have not stood up to Putin.'
0,"b'@machiavelli_gr False. 500 Stingers and 1000 Panzerf\xc3\xa4uste are delivered. Out of the promised 2700 East German MANPADS only 500 are operational. The rest were discovered to be faulty due to their 22 years long storage, thus no point sending them to #ukraine'"
1,"b'@EuromaidanPress #Russia commits #WarCrimes. Democracies must be united to save #Ukraine with a world peacekeeping mission. There is no other way: #children, #women and #journalists need us. Urgent: time is running out #StandWithUkraine #StopPutin #NoFlyZoneUA @JosepBorrellF @POTUS @OlafScholz'"
1,"b""@JoeTrippi @ProjectLincoln No need to be Ukrainian to know that every Russian is responsible for this war. All must be held accountable for their actions and choices in this tragedy. If they don't get a sense of responsability, then there's no hope. Blaming only #Putin doesn't help #Ukraine. Nor democracy."""
1,"b'@JohanBecker15 @tribelaw Worth the repeat, #RepKinzinger, after four long weeks of slaughter of #Ukrainian children, women, and men, and destruction in #Ukraine.  #thermobaric bombs #PutinIsaWarCriminal'"
